"Confissões";"S. Agostinho";"Para ajudar na busca do autoconhecimento. é um modelo. pela primeira vez o homem ocidental adquire a noção da sua responsabilidade por tudo o que se passa dentro da sua alma.";"";"";"";""
"Confissões";"S. Agostinho";"Leitura Formativa Básica. Contando a história do fundo irracional de como suas idéias vão se formando.";"";"";"";""
"Confissões";"S. Agostinho";"Esta obra representa simultaneamente um condensado de sua vida até o ano de 387 e um resumo de sua filosofia.";"";"";"";""
"Le travail intellectuel. Conseils à ceux qui étudient et à ceux qui écrivent";"Jean Guitton";"Livrinho maravilhoso. Explica que um dos segredos da vida intelectual é não haver a "meia dedicação": só estude com interesse total.";"";"";"";""
"Le travail intellectuel. Conseils à ceux qui étudient et à ceux qui écrivent";"Jean Guitton";"Sobre a arte de estudar.";"";"";"";""
"Il Diritto nel Mondo dello Spirito";"Igino Petrone";"Autor é um grande gênio da teoria do direito.";"";"";"";""
"Introducción a la ciencia del Derecho";"Luis Legaz Lacambra";"Verdadeira maravilha.";"";"";"";""
"Dicionário Latino-Português";"Franciso António de Souza";"Editora Lello. Dicionário que nunca falhou.";"";"";"";""
"Introdução à Psicologia do Destino";"Lipót Szondi";"Editora Manole. Toca no assunto de influências hereditárias. coloca o problema que amadoristicamente se considera como "livre arbítrio" e "determinismo".";"";"";"";""
"Science and the Secrets of Nature";"William Eamon";"A ciência nasceu, e se mantêm, misturada com práticas ocultistas.";"";"";"";""
"O Amor e o Ocidente";"Denis de Rougemont";"Quanto mais as pessoas levaram a sério o casamento mais o adultério se torna o tema único da literatura universal.";"";"";"";""
"Dicionário de Filosofia";"José Ferrater Mora";"Um dos melhores dicionários de filosofia.";"";"";"";""
"A Filosofia Atual";"José Ferrater Mora";"Observa que existem três blocos filosóficos que são incomunicáveis: anglo-saxônico, continental (existencialismo) e o bloco marxista.";"";"";"";""
"A Filosofia Atual";"José Ferrater Mora";"";"";"";"";""
"Sound and Symbol";"Victor Zuckerkandl";"Uma das grandes obras da humanidade.";"";"";"";""
"Sound and Symbol";"Victor Zuckerkandl";"Para entender a função da melodia. Melhor livro sobre música existente.";"";"";"";""
"Sound and Symbol";"Victor Zuckerkandl";"Precisamos adquirir unidade em uma esfera ontológica. não uma forma de conhecer, mas um ser realmente. Para isso precisamos reconhecer, por baixo da nossa experiência diária, uma esfera de ser mais duradoura. algo que transcenda os próprios orgãos do sentidos. Audição de música nos dá o conhecimento disso. Nesta obra o autor levanta o problema da surdez tonal.";"";"";"";""
"Sound and Symbol";"Victor Zuckerkandl";"Música não tem apenas ordem, mas tem significado.";"";"";"";""
"Sound and Symbol";"Victor Zuckerkandl";"Victor Zuckerkandl diz que a música, em suma, tem não apenas ordem – o ruído de um motor também tem. Ela tem significado: aponta para algo que vai além dos elementos sonoros que a compõem. A distância entre ouvir sons e apreender uma melodia é a mesma que há entre ouvir palavras e compreender o que dizem – ou, pior ainda, entre compreender o mero sentido verbal das frases e reconhecer a que elas se referem na vida real.";"";"";"";""
"Cultive Seu Cérebro";"Robert Tocquet";"Relaciona a alimentação e o desempenho intelectual.";"";"";"";""
"A Assustadora História da Medicina";"Richard Gordon";"Autor diz que só houve doze descobertas médicas, o restante são variações e adaptações.";"";"";"";""
"Doenças Iatrogênicas";"Carlos da Silva Lacaz";"Autor foi um dos grandes epidemiologistas do Brasil. Livro está desatualizado, mas é o suficiente para se decepcionar com a medicina.";"";"";"";""
"O Grande Dicionário Etimológico – Prosódio da Língua Portuguesa";"Francisco da Silveira Bueno";"Talvez esteja ultrapassado, mas é muito bom";"";"";"";""
"Dictionnaire Etymologique de La Langue Latine";"Ernout Meillet";"Brilhante. rastreava até as últimas conseqüências.";"";"";"";""
"Le Génocide voilé";"Tidiane N'Diaye";"Sobre a escravidão muçulmana na África.";"";"";"";""
"Main Currents of Marxism: The Founders, the Golden Age, the Breakdown";"Leszek Kolakowski";"Autor começou como um pensador marxista, mas acabou entendo o que era realmente o marxismo e escreveu um dos principais livros do século XX. Autor rastreia a origem do marxismo, sendo possível visualizá-lo como uma cultura.";"";"";"";""
"Main Currents of Marxism: The Founders, the Golden Age, the Breakdown";"Leszek Kolakowski";"Leitura indispensável, embora, ao largar o marxismo, o autor tenha caído numa espécie de pessimismo total.";"";"";"";""
"Main Currents of Marxism: The Founders, the Golden Age, the Breakdown";"Leszek Kolakowski";"Pode ser usado para iniciar um estudo de compreensão do movimento revolucionário, mas ele abrange apenas as teorias e não as táticas revolucionárias.";"";"";"";""
"Casa-Grande & Senzala";"Gilberto Freyre";"Leitura Obrigatória. História da formação da família brasileira.";"";"";"";""
"Sobrados e Mucambos";"Gilberto Freyre";"Leitura Obrigatória. História da formação da família brasileira.";"";"";"";""
"Ordem e Progresso";"Gilberto Freyre";"Leitura Obrigatória. História da formação da família brasileira.";"";"";"";""
"Os donos do poder";"Raimundo Faoro";"Leitura Obrigatória. De preferência na sua primeira edição publicada pela Globo.";"";"";"";""
"História Da República";"José Maria Bello";"Leitura Obrigatória.";"";"";"";""
"The French Revolution";"Pierre Gaxotte";"Muito útil para o estudo da mente revolucionária.";"";"";"";""
"The French Revolution";"Pierre Gaxotte";"Apelar às denúncias moralistas nos momentos em que o discurso da luta-de-classes está em baixa é um dos expedientes clássicos da tática esquerdista. Já nas fases finais da Revolução Francesa, logo após o fracasso da conspiração extremista de Babeuf, “os jacobinos continuaram sua propaganda no país, mas, como sentiam que o programa babeufista estava, mais do que nunca, impopular, trocaram rapidamente de palavra-de-ordem, substituindo a guerra contra os ricos pela guerra contra os ‘apodrecidos’, campanha hábil, suscetível de arrastar sob uma mesma bandeira os descontentes de todos os partidos. E ademais a mina era inesgotável, não havendo motivo para temer escassez de argumentos”.";"";"";"";""
"Peinture et société : naissance et destruction d’un espace plastique de la Renaissance au cubisme";"Pierre Francastel";"Mostra como a representação pictórica muda em relação ao modo de pensar.";"";"";"";""
"Le Grand Large du soir";"Julien Green";"Maior diário já escrito, são 18 volumes. História de uma alma comparada as Confissões de Santo Agostinho.";"";"";"";""
"Kingship and Law in the Middle Ages";"Fritz Kern";"É uma pequena obra-prima.";"";"";"";""
"The Idea of the Reason of State in Revisionist History";"Friedrich Meinecke";"Obra-prima.";"";"";"";""
"The Idea of the Reason of State in Revisionist History";"Friedrich Meinecke";"Conta a história de como, já em Roma, a idéia de um Estado sem pecados era válida.";"";"";"";""
"Crítica e crise";"Reinhart Koselleck";"É um clássico. a "opinião pública" surge da motivação de criar um meio de desaprovar certas atitudes, criando o castigo moral.";"";"";"";""
"Ilusões Perdidas";"Balzac";"Mostra como se fazer uma carreira literária na pós-revolução francesa.";"";"";"";""
"Ilusões Perdidas";"Balzac";"É o resumo de milhares de vidas de jovens que acreditaram no apelo prometéico da Revolução e da democracia.";"";"";"";""
"Ilusões Perdidas";"Balzac";"Ilusões Perdidas, romance que pertence ao grupo de estudos de costumes, é a mais extensa obra de Balzac, sobretudo quando consideramos Esplendores e Misérias das Cortesãs sua continuação natural. Ambos os romances tratam da vida de Luciano de Rubempré Chardon, jovem talentoso interiorano seduzido pelas luzes da grande cidade e pelas tentações da vida.";"";"";"";""
"Psychopathologie générale";"Gabriel Deshaies";"Um primor de tratado. mostra que a psicopatologia começa com uma espécie de "desimaginação", uma perda da capacidade imaginativa.";"";"";"";""
"The Act of Creation";"Arthur Koestler";"Estuda a ligação entre o humor e as descobertas científicas, por um ponto de vista psicológico.";"";"";"";""
"The Act of Creation";"Arthur Koestler";"Analogias: a natureza do processo criativo é a junção de duas linhas separadas que se juntam em algum ponto.";"";"";"";""
"Dicionário analógico da língua portuguesa";"Francisco Ferreira dos Santos Azevedo";"Inspirado no livro "Roget's Thesaurus".";"";"";"";""
"Origins of the Fourth World War";"J.R. Nyquist";"Livro muito bom.";"";"";"";""
"Origins of the Fourth World War";"J.R. Nyquist";"Escreveu coisas excelentes a respeito do ocidente recuperar seu espírito guerreiro, sacudindo de si a pusilanimidade burguesa.";"";"";"";""
"Mênon";"Platão";"Sempre sabemos mais coisas do que podemos perceber ou expressar.";"";"";"";""
"São Tomás de Aquino";"G. K. Chesterton";"Toda idéia do autor é considerar Tomás de Aquino como um homem comum, mas mais inteligente, e não alguém totalmente deslocado do tempo.";"";"";"";""
"São Tomás de Aquino";"G. K. Chesterton";"Indicação de livros sobre a Escolástica. Não é um livro técnico, mas é tecnicamente perfeito.";"";"";"";""
"Quem pagou a conta? A CIA na guerra fria da cultura";"Frances Stonor Saunders";"Mostra que a CIA deu dinheiro para a fundação do Cebrap. A conclusão da autora é que isso foi uma guerra cultural da CIA contra a esquerda latino-americana.";"";"";"";""
"O Poder. História Natural do seu Crescimento";"Bertrand de Jouvenel";"Leitura obrigatória.";"";"";"";""
"O Poder. História Natural do seu Crescimento";"Bertrand de Jouvenel";"Um dos maiores livros de ciência política que alguém já escreveu. Demonstra que, ao menos pelos últimos quatros séculos, o poder estatal, haja o que houver, sempre cresce.";"Olavo de Carvalho";"True OutSpeak";"2011-01-24";"750"
"Science as Salvation: A Modern Myth and its Meaning";"Mary Midgley";"Traz a coletânea de aspirações cientíticas dignas de filmes. É uma pequena jóia.";"";"";"";""
"Two cultures? The significance of C. P. Snow";"F. R. Leavis";"Reduz a idéia de uma cultura literária e outra cultura científica a zero.";"";"";"";""
"O Enigma Quântico";"Wolfgang Smith";"É um sinal do poder que a filosofia escolástica tem de dar inteligibilidade a elementos da ciência atual, especialmente a física quântica.";"";"";"";""
"O Enigma Quântico";"Wolfgang Smith";"Os físicos sabem muita coisa a respeito de partículas só não sabem "o que" elas são.";"";"";"";""
"Experiencia profunda del Ser";"Luis Cencillo";"Grande pensador espanhol. Nesta obra ele mostra que, da experiência do ser, faz parte a nossa capacidade de apreender as experiências que outras pessoas tiveram do ser, inclusive dos grandes gênios.";"";"";"";""
"História da minha vida";"Giacomo Casanova";"Livro absolutamente fascinante. Autor é um dos maiores escritores de todos os tempos.";"";"";"";""
"Rampant Antismoking Signifies Grave Danger: Materialism Out Of Control";"Vincent-Riccardo Di Pierri";"Livro maravilhoso. Examina todas as estatísticas anti-fumo existentes, mostrando suas falsificações.";"";"";"";""
"Resolving Social Conflicts";"Kurt Lewin";"Coletânea de estudos. Analisa a educação não só como estudioso, mas como engenheiro social. Talvez esse seja o maior engenheiro social do século XX.";"";"";"";""
"Vida e Morte do Bandeirante";"Alcântara Machado";"Livro belíssimo. O autor montou o livro a partir de documentos liberados pelo governo. É um exemplo de como se trabalha um conjunto definido de documentos.";"";"";"";""
"O País dos Coitadinhos";"Emil Farhat";"Retrata a personalidade brasileira.";"";"";"";""
"A Imaginação Simbólica";"Gilbert Durand";"Livro clássico sobre a relação entre imaginação e simbolismo.";"";"";"";""
"A Imaginação Simbólica";"Gilbert Durand";"O autor é muito respeitável, mas esse pessoal da equipe de religiões da universidade de Paris tem o costume de querer fazer uma ciência dos conhecimentos mais ambiciosos da humanidade. a pergunta a se fazer é: em que medida essa nova ciência pode abranger e transfigurar todo esse conjunto de conhecimentos? Será que é mesmo possível uma ciência do esoterismo, que, por definição, deveria saber mais do que o próprio esoterismo?";"";"";"";""
"A Imaginação Simbólica";"Gilbert Durand";"Para iniciar os estudos de simbolismo. ataca algumas dificuldades iniciais dos estudos de simbolismo: o que é simbolismo, diferenças entre termos, qual o lugar que o simbolismo ocupa no modo de expressar as coisas, também faz algumas especulações sobre a perda do senso simbólico.";"";"";"";""
"Avicenne et le récit visionnaire";"Henry Corbin";"Escreve coisas incríveis sobre a relação entre imaginação e simbolismo.";"";"";"";""
"Peregrinação";"Fernão Mendes Pinto";"Grande livro da língua portuguesa.";"";"";"";""
"Peregrinação";"Fernão Mendes Pinto";"Obra relata a época das grandes navegações. ao entrevistar um rapaz asiático descobre-se que as idéias essencias do cristianismo já estavam presentes nele.";"";"";"";""
"The Living Principle";"F. R. Leavis";"Sobre a Crítica Prática.";"";"";"";""
"A Vida Literária no Brasil – 1900";"Brito Broca";"Mostra a atmosfera belíssima da vida intelectual brasileira.";"";"";"";""
"A Vida Literária no Brasil – 1900";"Brito Broca";"Mostra que a chamada "vida literária" brasileira predominava sobre a produção literária. a fofoca era dominante.";"";"";"";""
"Conhecimento e Política";"Roberto Mangabeira Unger";"Estuda os dualismos da classe burguesa que tanto infectam o pensamento atual. Foi o último livro escrito por Unger que estuda a realidade, os restantes são "como o mundo deve ser".";"";"";"";""
"Radical Enlightenment";"Jonathan I. Israel";"Primeiro volume de uma série. Dificilmente se encontrará coisa melhor em matéria de coleção de fatos.";"";"";"";""
"Jesuit Science and the Republic of Letters";"Mordechai Feingold";"Coletânea de estudos sobre as contribuições jesuíticas à ciência.";"";"";"";""
"A Multidão Solitária";"David Riesman";"Estuda a evolução da história social americana pela sucessão de três tipos de personalidades dominantes.";"";"";"";""
"A Multidão Solitária";"David Riesman";"Compara as várias estruturas de personalidade que são necessárias para se sobreviver nas diferentes etapas da vida social, conforme as transformações econômicas. O tipo de sociedade econômica altamente burocratizada que se desenvolveu no mundo inteiro, nos últimos 40 ou 50 anos, favorece o tipo de pessoa submissa, sem iniciativa pessoal e, sobretudo, volúvel.";"";"";"";""
"A Multidão Solitária";"David Riesman";"Mapeia as estruturas de personalidade de cada etapa da história americana: o homem autoritário que obedece as tradições no tempo da colônia. depois o self made man necessário na revolução industrial. e, finalmente, o homem organizacional que se entende apenas como uma peça dentro de um conjunto.";"";"";"";""
"The Frontier in American History";"Frederick Jackson Turner";"Sobre história americana.";"";"";"";""
"The Organization Man";"William H. Whyte";"Estuda o tipo de pessoa da nova ordem mundial: fracas, frágeis e tem um infinito cuidado consigo mesmas.";"";"";"";""
"The Origins of Totalitarian Democracy";"Jacob Talmon";"Grande livro. O conceito de "Democracia Totalitária" é de Rosseau.";"";"";"";""
"L’Eglise au risque de l’histoire";"Jean Dumont";"Livro díficil de achar.";"";"";"";""
"Filosofia da Iluminação";"Shahab al-Din Suhrawardi";"Melhor filósofo persa, não perde em nada para a filosofia européia. Nesta obra é sintetizada as duas correntes islâmicas que influenciavam o pensamento da época: o sufismo e a filosofia peripatética (linhagem aristotélica), sendo o autor a personificação da unidade destes pensamentos.";"";"";"";""
"En Islam Iranien: Aspects spirituels et philosophiques";"Henry Corbin";"Exposição da filosofia iraniana.";"";"";"";""
"En Islam Iranien: Aspects spirituels et philosophiques";"Henry Corbin";"Sobre o 'mundus imaginalis' e seus habitantes - perfeitamente reais.";"";"";"";""
"Philosophy in a New Key: a Study in the Symbolism of Reason, Rite and Art";"Susanne K. Langer";"Livro maravilhoso, especialmente o capítulo 3.";"";"";"";""
"Philosophy in a New Key: a Study in the Symbolism of Reason, Rite and Art";"Susanne K. Langer";"Símbolos são matrizes de intelecções: destinam-se a abrir à inteligência novas possibilidades de compreensão e explicação e não a serem por seu lado capturados na grade de alguma explicação pré-existente.";"";"";"";""
"Feeling and Form: A Theory of Art";"Susanne K. Langer";"Livro maravilhoso.";"";"";"";""
"Mind: An Essay on Human Feeling";"Susanne K. Langer";"Livro maravilhoso.";"";"";"";""
"Le Bestiaire du Christ";"Louis Charbonneau-Lassay";"Excelente para o estudo dos símbolos. autor desenhou os vários animais que, nas igrejas da idade média na França, representavam o Cristo. freqüentemente o mesmo animal pode representar o Cristo ou o demônio.";"";"";"";""
"O Diário da Felicidade";"Nicolae Steinhardt";"Obra-prima romena. judeu convertido ao cristianismo.";"";"";"";""
"O Diário da Felicidade";"Nicolae Steinhardt";"Você verá o indivíduo imerso na contemplação da beleza eterna, ao mesmo tempo que estava na prisão sendo torturado e humilhado.";"";"";"";""
"Introdução à Poesia";"Johannes Pfeiffer";"Livro introdutório a linguagem poética. é uma maravilha.";"";"";"";""
"Joseph Kerkhovens dritte Existenz";"Jakob Wassermann";"Faz descrições de estados interiores com sutileza de linguagem.";"";"";"";""
"L’Enigme René Guenon et les Supérieurs Inconnus. Contribution à l’etude de l’Histoire Mondiale Souterraine";"Louis de Maistre";"Sonda os escritos de juventude de Guénon, estudando especificamente um determinado problema: Guénon repetidas vezes se apresenta como portador de ensinamentos esotéricos proveniente de fontes orientais autênticas, se recusando a dizer quais são essas fontes.";"";"";"";""
"La crise du symbolisme religieux";"Jean Borella";"Para introdução pedagógica sobre o assunto do simbolismo religioso.";"";"";"";""
"La crise du symbolisme religieux";"Jean Borella";"Lembra que a possibilidade de articular os três elementos do triângulo de Pierce, o signo, o significado e o referente, reside em uma referência metafísica.";"";"";"";""
"O Simbolismo do Templo Cristão";"Jean Hani";"Para introdução pedagógica para o assunto do simbolismo religioso.";"";"";"";""
"How to Read a Church: A Guide to Symbols and Images in Churches and Cathedrals";"Richard Taylor";"Para introdução pedagógica para o assunto do simbolismo religioso. Livro muito didático, talvez seja o primeiro a ser lido sobre esse assunto.";"";"";"";""
"The Practice of the Presence of God";"Brother Lawrence";"Lawrence conversa com Deus 24 horas por dia.";"";"";"";""
"The Criminalization of Christianity: Read This Book Before It Becomes Illegal!";"Janet L. Folger";"Sobre o laicismo anti-cristão.";"";"";"";""
"Persecution: How Liberals are Waging War Against Christians";"David Limbaugh";"Sobre o laicismo anti-cristão.";"";"";"";""
"La véritable histoire des Cristeros";"Hugues Kéraly";"Sobre os cristeros no México.";"";"";"";""
"Os Buddenbrooks";"Thomas Mann";"Do gênero literário 'Romance de Família'.";"";"";"";""
"A Coroa De Areia";"Josué Montello";"Do gênero literário 'Romance de Família'.";"";"";"";""
"Arquitetura Gótica e Escolástica: sobre a analogia entre arte, filosofia e teologia na Idade Média";"Erwin Panofsky";"Sobre a relação entre o pensamento escolástico e a arquitetura gótica.";"";"";"";""
"O Veneno Pirrônico";"Renato Lessa";"Condensa todas as objeções da escola pirrônica. conhecê-las e refutá-las é um mero exercício lógico. Como manual da escola pirrônica não é um mal livro.";"";"";"";""
"As Seis Doenças do Espírito Contemporâneo";"Constantin Noica";"As seis doenças estão todas presentes no Brasil.";"";"";"";""
"As Seis Doenças do Espírito Contemporâneo";"Constantin Noica";"Constantin Noica (1909-1987), antes de morrer, conseguiu publicar seu opus magnun, “As Seis Doenças do Espírito Contemporâneo”, análise cortante que vai fundo na dissecação espiritual da nossa época. O modelo de Noica, permitindo a tipificação de seis doenças espirituais, é uma fórmula muito abrangente e útil. O Brasil, por exemplo, pode ser interpretado por vários aspectos patológicos simultâneos. O mesmo vale para nossa autoanálise.";"";"";"";""
"The Wisdom of Ancient Cosmology: Contemporary Science in Light of Tradition";"Wolfgang Smith";"Diz que, antigamente, o que se buscava no conhecimento do mundo fenomênico era saber quais eram os princípios universais subentendidos naquilo, ou seja, como as partes manifestavam, a seu modo, a unidade do todo.";"";"";"";""
"Buried Alive: The Startling Untold Story About Neanderthal Man";"Jack Cuozzo";"Autor é um ortodentista que mediu a arcada dentária dos neandertais de um museu de Paris e descobriu que todos haviam sido montados errados, por isso eles tinham um aspecto sem queixo.";"";"";"";""
"Enchiridion symbolorum et definitionum, quae de rebus fidei et morum a Conciliis oecumenicis et summis pontificibus emanarunt";"Denzinger";"Resumo da doutrina da igreja. conclusões que foram alcançadas.";"";"";"";""
"Reflexões sobre a revolução na França";"Edmund Burke";"Sobre a revolução francesa.";"";"";"";""
"The End Of Physics: The Myth Of A Unified Theory";"David Lindley";"Mostra que a esperança de criar uma teoria unificada, que possa servir de base para todas as ciências, já foi abandonada. Ao entrar na parte histórica o autor comete erros grandiosos, mas são idéias compartilhadas pelo pensamento contemporâneo.";"";"";"";""
"Jesus in Beijing: How Christianity Is Changing the Global Balance of Power";"David Aikman";"Como o cristianismo se expande mesmo em local de repressão comunista.";"";"";"";""
"Jesus in Beijing: How Christianity Is Changing the Global Balance of Power";"David Aikman";"O cristianismo não dá sinais de que está morrendo. se por acaso alguma igreja cai, em outro lugar alguma levanta. Este livro mostra as conversões na China.";"";"";"";""
"Suma Teológica";"Tomás de Aquino";"A 'suma' ("soma") foi um gênero literário criado para resolver as objeções ao cristinanismo. Esta é uma das mais famosas. Esta foi feita para os cristãos.";"";"";"";""
"Suma Contra os Gentios";"Tomás de Aquino";"A 'suma' ("soma") foi um gênero literário criado para resolver as objeções ao cristinanismo. Esta é uma das mais famosas. Esta foi feita para os não-cristãos.";"";"";"";""
"Summa Theologiae";"Santo Alberto Magno";"A 'suma' ("soma") foi um gênero literário criado para resolver as objeções ao cristinanismo. Esta é uma das mais famosas.";"";"";"";""
"Summa Universae Theologiae";"Alexandre de Hales";"A 'suma' ("soma") foi um gênero literário criado para resolver as objeções ao cristinanismo. Esta é uma das mais famosas.";"";"";"";""
"Etymologiae";"Santo Isidoro de Sevilha";"Na Idade Média quando era estudada a natureza não se tentava criar um discurso lógico. Existem obras que são apenas fatos catalogados, esta obra é um exemplo. Nesta época a ciência da natureza estava em uma fase de coleta.";"";"";"";""
"Introdução ao estudo da medicina experimental";"Claude Bernard";"Na metade do século XIX se desenvolve a codificação do método científico para a ciência da natureza, feita principalmente por esta obra, onde a codificação não passará, no fim das contas, de uma adaptação remota da dialética de Aristóteles: Ciência é a confrontação sistemática de hipóteses contraditórias.";"";"";"";""
"Psychologie réflexive";"André Marc";"Menos conhecido dos escolásticos, mas o maior deles.";"";"";"";""
"L’être et l’esprit";"André Marc";"Menos conhecido dos escolásticos, mas o maior deles.";"";"";"";""
"An Introduction to Symbolic Logic";"Susanne K. Langer";"Diz que o conhecimento humano começa com a percepção de analogias, dando o exemplo do choque ao contato com o pelo do gato e o raio no céu. As coisas são diferentes, mas deve haver algo em comum. no caso é a eletricidade.";"";"";"";""
"The Upstart Spring: Esalen and the Human Potential Movement: The First Twenty Years";"Walter Truett Anderson";""Primavera" porque de fato houve um florescimento das possiblidades humanas, e "arrogante" porque as pessoas esperavam que isso fosse uma reforma geral da humanidade.";"";"";"";""
"Collected Works of Bernard Lonergan: Topics in Education : The Cincinnati Lectures of 1959 on the Philosophy of Education";"Bernard Lonergan";"Expõe e discute a corrente dominante em educação na modernidade.";"";"";"";""
"Collected Works of Bernard Lonergan: Topics in Education : The Cincinnati Lectures of 1959 on the Philosophy of Education";"Bernard Lonergan";"Livro filosófico da mais alta importância.";"";"";"";""
"O caminho da servidão";"Friedrich August von Hayek";"Livro importantíssimo.";"";"";"";""
"O Inferno";"Monsenhor Ségur";"Depoimentos de várias pessoas que tiveram visões de parentes e amigos, que estavam no inferno, e diziam que estavam lá por uma sentença justa. O inferno é uma escolha pessoal.";"";"";"";""
"The Left Bank: Writers, Artists, And Politics From The Popular Front To The Cold War";"Herbert R. Lottman";"Conta a história da geração de intelectuais franceses, da época entre as duas grandes guerras (anos 30 e 50), que exerceram influência mundial: entrada dos Estados Unidos na guerra. formação do Front popular "anti-facista" como camuflagem do apoio da URSS ao nazismo.";"";"";"";""
"Your Eternal Self";"R. Craig Hogan";"Sensações eficazes ocorridas fora e longe do alcance de qualquer orgão corporal.";"";"";"";""
"Autobiografia de G.K. Chesterton";"G. K. Chesterton";"É uma maravilha.";"";"";"";""
"The Unlearned Lessons Of the Twentieth Century: An Essay On Late Modernity";"Chantal Delsol";"Um belo livro sobre certos aspectos, mas mostra o europeu moderno como uma pessoa que vive sem esperança, vivendo apenas em busca de mais conforto, satisfação e segurança.";"";"";"";""
"Les Limitations Internes des Formalismes";"Jean Ladrière";"Livro espetacular sobre os limites internos dos sistemas formais.";"";"";"";""
"O relógio e o quadrante";"Álvaro Lins";"Obra essencial do autor.";"";"";"";""
"Os mortos de sobrecasaca";"Álvaro Lins";"Obra essencial do autor.";"";"";"";""
"O Romance (Teoria e Crítica)";"Adolfo Casais Monteiro";"Obra essencial do autor.";"";"";"";""
"Clareza e Mistério da Crítica";"Adolfo Casais Monteiro";"Obra essencial do autor.";"";"";"";""
"Ensaios Críticos (Ontologia)";"Augusto Meyer";"Obra essencial do autor.";"";"";"";""
"Mensonge";"Malcolm Bradbury";"Vida e obra do filósofo francês Mensonge, que jamais publicou uma só linha, jamais foi visto em parte alguma, mas nós o conhecemos pela diferença entre ele e outros filósofos. Livro é uma paródia baseada nas idéias de Saussure, na qual as palavras não designam coisas, mas apenas suas diferenças. Verdadeira obra-prima.";"";"";"";""
"Les Origines intellectuelles du léninisme";"Alain Besançon";"Mostra de uma maneira brilhante que Lênin em um momento afirmava que todas suas idéias eram conhecimento científicos, mas também dizia que aquilo precisava ser acreditado e imposto.";"";"";"";""
"Roots of Civilization: Cognitive Beginnings of Man’s First Art Symbol and Notation";"Alexander Marshack";"Contêm histórias de idiomas perdidos.";"";"";"";""
"The Yawning Heights";"Aleksandr Zinovyev";"Autor cria uma linguagem especial para conseguir descrever a sociedade soviética. Cada frase tem um contrasenso e absurdo, no entanto, imita perfeitamente a fala oficial soviética.";"";"";"";""
"The Reality of Communism";"Aleksandr Zinovyev";"Livro de metodologia das ciências sociais, na qual ele explica como construiu seus romances.";"";"";"";""
"Linguistique et culture nouvelle";"Laurent DanchinPhilippe Riviere";""Duas culturas se enfrentam: de um lado a cultura tradicional, aquela que se afirma ser fornecida pelo sistema escolar, dizemos 'se afirma' pois o sistema escolar já está profundamente alterado, esta cultura distingui uma ordem científica e uma ordem literária, mas com preponderância nesta última (isso se refere a França). do outro lado temos uma cultura nova, extra-escolar, cuja infraestrutura está diretamente ligada a revolução tecnológica e científica, essa cultura, em pleno desenvolvimento, cria seus modelos em um novo sistema das artes. Esse enfrentamento só é percebido para quem está nesta nova cultura" - ora, quem está nesta nova cultura perde de vista a anterior.";"";"";"";""
"A estrutura das revoluções científicas";"Thomas Kuhn";"Os paradigmas criados pelos grupos científicos são um esquecimento, uma neurose. o autor acha isso maravilhoso: criar novas situações discursivas.";"";"";"";""
"A estrutura das revoluções científicas";"Thomas Kuhn";"Cada grupo científico se apega a sua concepção até o momento em que o volume de fatos antagônicos se torna grande demais, então exige um novo paradigma.";"";"";"";""
"Le nouvel art de la guerre";"Gérard Chaliand";"Livro para o grupo de estudos estratégicos. Situação estratégica atual.";"";"";"";""
"O Plano Soviético de Estado Mundial";"Elliot R. Goodman";"Livro para o grupo de estudos estratégicos. O primeiro plano elaborado de estado mundial foi soviético.";"";"";"";""
"Total Empire";"Edmund A Walsh";"Livro para o grupo de estudos estratégicos. Vai mais ou menos na mesma linha do livro de Goodman.";"";"";"";""
"De la Gnose à l’Ecumenisme";"Etienne Couvert";"Livro espetacular, só é um pouco confuso e desordenado, pois é quase uma coletânea. Autor é um historiador literário.";"";"";"";""
"Descartes: le philosophe au masque";"Maxime Leroy";"Livro citado por Etienne Couvert.";"";"";"";""
"Descartes: le philosophe au masque";"Maxime Leroy";"Uma biografia de Descartes onde pouco a pouco se revela, com pilhas de evidencia documental, um dos traços mais salientes da sua personalidade: a compulsão de ocultar-se, de camuflar, de fingir e de mentir.";"";"";"";""
"A Fabricação do Rei: A Construção da Imagem pública de Luís XIV";"Peter Burke";"Trata da época em que se constitui os Estados-Nações.";"";"";"";""
"The Demon";"Hubert Selby Jr.";"Um dos livros mais impressionantes que eu li na minha vida. Autor é um gênio absoluto da ficção. Livro é sobre a incapacidade da sociedade moderna lidar com o caso de obsessão demoníaca.";"";"";"";""
"Hegemonia e Estratégia Socialista";"Chantal MouffeErnesto Laclau";"Livro teve uma influência enorme. Diz que a facção agente revolucionária não precisa ter nenhum interesse social objetivo que ela represente, sem se apoiar em classes. ela elabora livremente a linguaguem e o imaginário da sociedade e, através desta elaboração, se apresenta como representante de interesses que não existem, mas tão logo ela comece a subir no poder, esses interesses se formam retroativamente. Foi o que aconteceu no Brasil com o Fome Zero.";"";"";"";""
"História da Literatura Ocidental";"Otto Maria Carpeaux";"Para ter uma idéia das obras de literatura que precisam ser lidos.";"";"";"";""
"Essay on the Development of Christian Doctrine";"John Henry Newman";"História da evolução do dogma católico. O Dogma não veio pronto, não está pronto e provavelmente não ficará pronto nunca.";"";"";"";""
